"","X1","X1_1","pid","condition","correct_button","rw","rt","response","age","grade","gender","condition_id","trial_accuracy","timepoint","School.Year","time","max","min","norm"
"1881",44533,44701,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",750,0,1,10,5,"F",38,"Correct Rejection",1,2017,2016-09-27,1730,480,0.216
"1882",44534,44702,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",750,0,1,10,5,"F",37,"Correct Rejection",1,2017,2016-09-27,1730,480,0.216
"1883",44535,44703,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",790,0,1,10,5,"F",40,"Correct Rejection",1,2017,2016-09-27,1730,480,0.248
"1884",44536,44704,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",950,0,1,10,5,"F",31,"Correct Rejection",1,2017,2016-09-27,1730,480,0.376
"1885",44537,44705,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1020,0,1,10,5,"F",27,"Correct Rejection",1,2017,2016-09-27,1730,480,0.432
"1886",44538,44706,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1030,0,1,10,5,"F",24,"Correct Rejection",1,2017,2016-09-27,1730,480,0.44
"1887",44539,44707,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1030,0,1,10,5,"F",25,"Correct Rejection",1,2017,2016-09-27,1730,480,0.44
"1888",44540,44708,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1030,0,1,10,5,"F",21,"Correct Rejection",1,2017,2016-09-27,1730,480,0.44
"1889",44541,44709,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1030,0,1,10,5,"F",22,"Correct Rejection",1,2017,2016-09-27,1730,480,0.44
"1890",44542,44710,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1030,0,1,10,5,"F",23,"Correct Rejection",1,2017,2016-09-27,1730,480,0.44
"1891",44543,44711,"ADMIN-UCSF-br052","TNT_Tap Only","correct",580,0,1,10,5,"F",28,"Correct Rejection",1,2017,2016-09-27,1160,160,0.42
"1892",44544,44712,"ADMIN-UCSF-br052","TNT_Tap Only","correct",600,0,1,10,5,"F",39,"Correct Rejection",1,2017,2016-09-27,1160,160,0.44
"1893",44545,44713,"ADMIN-UCSF-br052","TNT_Tap Only","correct",790,325.225949287415,1,10,5,"F",2,"Hit",1,2017,2016-09-27,1160,160,0.63
"1894",44546,44714,"ADMIN-UCSF-br052","TNT_Tap Only","correct",780,379.044055938721,1,10,5,"F",6,"Hit",1,2017,2016-09-27,1160,160,0.62
"1895",44547,44715,"ADMIN-UCSF-br052","TNT_Tap Only","correct",660,420.798003673554,1,10,5,"F",19,"Hit",1,2017,2016-09-27,1160,160,0.5
"1896",44548,44716,"ADMIN-UCSF-br052","TNT_Tap Only","correct",770,421.218991279602,1,10,5,"F",13,"Hit",1,2017,2016-09-27,1160,160,0.61
"1897",44549,44717,"ADMIN-UCSF-br052","TNT_Tap Only","correct",650,427.075028419495,1,10,5,"F",22,"Hit",1,2017,2016-09-27,1160,160,0.49
"1898",44550,44718,"ADMIN-UCSF-br052","TNT_Tap Only","correct",710,442.95197725296,1,10,5,"F",16,"Hit",1,2017,2016-09-27,1160,160,0.55
"1899",44551,44719,"ADMIN-UCSF-br052","TNT_Tap Only","correct",630,485.45503616333,1,10,5,"F",23,"Hit",1,2017,2016-09-27,1160,160,0.47
"1900",44552,44720,"ADMIN-UCSF-br052","TNT_Tap Only","correct",780,486.32001876831,1,10,5,"F",12,"Hit",1,2017,2016-09-27,1160,160,0.62
"1901",44553,44721,"ADMIN-UCSF-br052","TNT_Tap Only","correct",750,486.760020256042,1,10,5,"F",14,"Hit",1,2017,2016-09-27,1160,160,0.59
"1902",44554,44722,"ADMIN-UCSF-br052","TNT_Tap Only","correct",790,487.383008003235,1,10,5,"F",11,"Hit",1,2017,2016-09-27,1160,160,0.63
"1903",44555,44723,"ADMIN-UCSF-br052","TNT_Tap Only","correct",570,533.245980739594,1,10,5,"F",36,"Hit",1,2017,2016-09-27,1160,160,0.41
"1904",44556,44724,"ADMIN-UCSF-br052","TNT_Tap Only","correct",550,537.041008472443,1,10,5,"F",26,"Hit",1,2017,2016-09-27,1160,160,0.39
"1905",44557,44725,"ADMIN-UCSF-br052","TNT_Tap Only","correct",580,540.522992610931,1,10,5,"F",34,"Hit",1,2017,2016-09-27,1160,160,0.42
"1906",44558,44726,"ADMIN-UCSF-br052","TNT_Tap Only","correct",670,550.925016403198,1,10,5,"F",18,"Hit",1,2017,2016-09-27,1160,160,0.51
"1907",44559,44727,"ADMIN-UCSF-br052","TNT_Tap Only","correct",590,552.684009075165,1,10,5,"F",24,"Hit",1,2017,2016-09-27,1160,160,0.43
"1908",44560,44728,"ADMIN-UCSF-br052","TNT_Tap Only","correct",760,586.111962795258,1,10,5,"F",9,"Hit",1,2017,2016-09-27,1160,160,0.6
"1909",44561,44729,"ADMIN-UCSF-br052","TNT_Tap Only","correct",760,607.012033462524,1,10,5,"F",7,"Hit",1,2017,2016-09-27,1160,160,0.6
"1910",44562,44730,"ADMIN-UCSF-br052","TNT_Tap Only","correct",800,640.650033950806,1,10,5,"F",1,"Hit",1,2017,2016-09-27,1160,160,0.64
"1911",44563,44731,"ADMIN-UCSF-br052","TNT_Tap Only","correct",630,655.058026313782,0,10,5,"F",17,"Hit",1,2017,2016-09-27,1160,160,0.47
"1912",44564,44732,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",830,662.554025650024,1,10,5,"F",8,"Hit",1,2017,2016-09-27,1730,480,0.28
"1913",44565,44733,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",870,680.422008037567,1,10,5,"F",33,"Hit",1,2017,2016-09-27,1730,480,0.312
"1914",44566,44734,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",930,708.907008171082,1,10,5,"F",14,"Hit",1,2017,2016-09-27,1730,480,0.36
"1915",44567,44735,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",800,759.84400510788,1,10,5,"F",2,"Hit",1,2017,2016-09-27,1730,480,0.256
"1916",44568,44736,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",900,775.385022163391,1,10,5,"F",12,"Hit",1,2017,2016-09-27,1730,480,0.336
"1917",44569,44737,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",710,778.060972690582,0,10,5,"F",34,"Hit",1,2017,2016-09-27,1730,480,0.184
"1918",44570,44738,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",750,801.285982131958,0,10,5,"F",39,"Hit",1,2017,2016-09-27,1730,480,0.216
"1919",44571,44739,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1000,831.061959266663,1,10,5,"F",18,"Hit",1,2017,2016-09-27,1730,480,0.416
"1920",44572,44740,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1010,857.881009578705,1,10,5,"F",29,"Hit",1,2017,2016-09-27,1730,480,0.424
"1921",44573,44741,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",950,859.89898443222,1,10,5,"F",32,"Hit",1,2017,2016-09-27,1730,480,0.376
"1922",44574,44742,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",990,882.600009441376,1,10,5,"F",30,"Hit",1,2017,2016-09-27,1730,480,0.408
"1923",44575,44743,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1020,931.252956390381,1,10,5,"F",28,"Hit",1,2017,2016-09-27,1730,480,0.432
"1924",44576,44744,"ADMIN-UCSF-br052","TNT_Tap & Trace","correct",1030,992.726981639862,1,10,5,"F",26,"Hit",1,2017,2016-09-27,1730,480,0.44
"1925",44577,44745,"ADMIN-UCSF-br052","TNT_Tap Only","incorrect",510,387.482047080994,0,10,5,"F",25,"False Alarm",1,2017,2016-09-27,1160,160,0.35
"1926",44578,44746,"ADMIN-UCSF-br052","TNT_Tap Only","incorrect",750,456.378996372223,0,10,5,"F",10,"False Alarm",1,2017,2016-09-27,1160,160,0.59
"1927",44579,44747,"ADMIN-UCSF-br052","TNT_Tap Only","incorrect",540,469.330012798309,0,10,5,"F",27,"False Alarm",1,2017,2016-09-27,1160,160,0.38
"1928",44580,44748,"ADMIN-UCSF-br052","TNT_Tap Only","incorrect",720,525.969982147217,0,10,5,"F",8,"False Alarm",1,2017,2016-09-27,1160,160,0.56
"1929",44581,44749,"ADMIN-UCSF-br052","TNT_Tap & Trace","no_response",790,800,0,10,5,"F",6,"Hit",1,2017,2016-09-27,1730,480,0.248
"1930",44582,44750,"ADMIN-UCSF-br052","TNT_Tap Only","no_response",560,800,0,10,5,"F",38,"Hit",1,2017,2016-09-27,1160,160,0.4
"1931",44583,44751,"ADMIN-UCSF-br052","TNT_Tap & Trace","no_response",820,830,0,10,5,"F",9,"Hit",1,2017,2016-09-27,1730,480,0.272
"1932",44584,44752,"ADMIN-UCSF-br052","TNT_Tap & Trace","no_response",860,860,0,10,5,"F",10,"Miss",1,2017,2016-09-27,1730,480,0.304
"1933",44585,44753,"ADMIN-UCSF-br052","TNT_Tap & Trace","no_response",890,900,0,10,5,"F",13,"Hit",1,2017,2016-09-27,1730,480,0.328
"1934",44586,44754,"ADMIN-UCSF-br052","TNT_Tap & Trace","no_response",920,930,0,10,5,"F",16,"Hit",1,2017,2016-09-27,1730,480,0.352
"1935",44587,44755,"ADMIN-UCSF-br052","TNT_Tap & Trace","no_response",960,960,0,10,5,"F",17,"Miss",1,2017,2016-09-27,1730,480,0.384
"1936",44588,44756,"ADMIN-UCSF-br052","TNT_Tap & Trace","no_response",990,1000,0,10,5,"F",19,"Hit",1,2017,2016-09-27,1730,480,0.408
"1937",54121,54361,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",760,360.962986946106,1,8,3,"M",9,NA,1,2017,2016-09-27,1390,190,0.475
"1938",54122,54362,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",440,372.613966464996,1,8,3,"M",10,NA,1,2017,2016-09-27,1390,190,0.208333333333333
"1939",54123,54363,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",920,475.188970565796,1,8,3,"M",8,NA,1,2017,2016-09-27,1390,190,0.608333333333333
"1940",54124,54364,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",1160,526.301026344299,1,8,3,"M",4,NA,1,2017,2016-09-27,4370,760,0.110803324099723
"1941",54125,54365,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",1080,574.921011924744,1,8,3,"M",3,NA,1,2017,2016-09-27,1390,190,0.741666666666667
"1942",54126,54366,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",1040,593.207001686096,1,8,3,"M",6,NA,1,2017,2016-09-27,1390,190,0.708333333333333
"1943",54127,54367,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",1000,608.017027378082,1,8,3,"M",7,NA,1,2017,2016-09-27,1390,190,0.675
"1944",54128,54368,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",1070,645.461976528168,1,8,3,"M",4,NA,1,2017,2016-09-27,1390,190,0.733333333333333
"1945",54129,54369,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",780,671.027958393097,1,8,3,"M",17,NA,1,2017,2016-09-27,1390,190,0.491666666666667
"1946",54130,54370,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",870,701.915979385376,1,8,3,"M",23,NA,1,2017,2016-09-27,1390,190,0.566666666666667
"1947",54131,54371,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",1060,724.928975105286,1,8,3,"M",5,NA,1,2017,2016-09-27,1390,190,0.725
"1948",54132,54372,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1100,730.790019035339,1,8,3,"M",25,NA,1,2017,2016-09-27,1350,360,0.747474747474748
"1949",54133,54373,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1000,737.046003341675,1,8,3,"M",1,NA,1,2017,2016-09-27,1350,360,0.646464646464647
"1950",54134,54374,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1030,749.790966510773,1,8,3,"M",14,NA,1,2017,2016-09-27,1350,360,0.676767676767677
"1951",54135,54375,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",990,751.7209649086,1,8,3,"M",2,NA,1,2017,2016-09-27,1350,360,0.636363636363636
"1952",54136,54376,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",790,758.462011814117,1,8,3,"M",16,NA,1,2017,2016-09-27,1390,190,0.5
"1953",54137,54377,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1240,795.392990112305,1,8,3,"M",11,NA,1,2017,2016-09-27,1890,190,0.617647058823529
"1954",54138,54378,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1040,799.975991249084,1,8,3,"M",21,NA,1,2017,2016-09-27,1350,360,0.686868686868687
"1955",54139,54379,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",810,804.230034351349,1,8,3,"M",19,NA,1,2017,2016-09-27,1390,190,0.516666666666667
"1956",54140,54380,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1260,807.870030403137,1,8,3,"M",20,NA,1,2017,2016-09-27,1890,190,0.629411764705882
"1957",54141,54381,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",980,817.83002614975,1,8,3,"M",3,NA,1,2017,2016-09-27,1350,360,0.626262626262626
"1958",54142,54382,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1040,835.070967674255,1,8,3,"M",13,NA,1,2017,2016-09-27,1350,360,0.686868686868687
"1959",54143,54383,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",900,847.202956676483,1,8,3,"M",25,NA,1,2017,2016-09-27,1390,190,0.591666666666667
"1960",54144,54384,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1220,861.136972904205,1,8,3,"M",22,NA,1,2017,2016-09-27,1890,190,0.605882352941176
"1961",54145,54385,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1000,867.835998535156,1,8,3,"M",7,NA,1,2017,2016-09-27,1350,360,0.646464646464647
"1962",54146,54386,"ADMIN-UCSF-br106","BOXED_Feature_4","correct",880,868.815004825592,1,8,3,"M",22,NA,1,2017,2016-09-27,1390,190,0.575
"1963",54147,54387,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1050,882.104992866516,1,8,3,"M",20,NA,1,2017,2016-09-27,1350,360,0.696969696969697
"1964",54148,54388,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1020,883.186995983124,1,8,3,"M",10,NA,1,2017,2016-09-27,1350,360,0.666666666666667
"1965",54149,54389,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1110,884.707987308502,1,8,3,"M",24,NA,1,2017,2016-09-27,1350,360,0.757575757575758
"1966",54150,54390,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1050,898.79697561264,1,8,3,"M",12,NA,1,2017,2016-09-27,1350,360,0.696969696969697
"1967",54151,54391,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",960,919.511020183563,1,8,3,"M",4,NA,1,2017,2016-09-27,1350,360,0.606060606060606
"1968",54152,54392,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",990,929.967999458313,1,8,3,"M",8,NA,1,2017,2016-09-27,1350,360,0.636363636363636
"1969",54153,54393,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1160,941.715002059937,1,8,3,"M",4,NA,1,2017,2016-09-27,1890,190,0.570588235294118
"1970",54154,54394,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",1010,948.617994785309,1,8,3,"M",15,NA,1,2017,2016-09-27,1350,360,0.656565656565657
"1971",54155,54395,"ADMIN-UCSF-br106","BOXED_Feature_12","correct",970,965.606987476349,1,8,3,"M",16,NA,1,2017,2016-09-27,1350,360,0.616161616161616
"1972",54156,54396,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1300,969.344019889832,1,8,3,"M",19,NA,1,2017,2016-09-27,1890,190,0.652941176470588
"1973",54157,54397,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1320,1037.44900226593,1,8,3,"M",18,NA,1,2017,2016-09-27,1890,190,0.664705882352941
"1974",54158,54398,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1190,1075.97500085831,1,8,3,"M",6,NA,1,2017,2016-09-27,1890,190,0.588235294117647
"1975",54159,54399,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1250,1097.02295064926,1,8,3,"M",10,NA,1,2017,2016-09-27,1890,190,0.623529411764706
"1976",54160,54400,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1290,1124.57495927811,1,8,3,"M",25,NA,1,2017,2016-09-27,1890,190,0.647058823529412
"1977",54161,54401,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1340,1125.06300210953,1,8,3,"M",16,NA,1,2017,2016-09-27,1890,190,0.676470588235294
"1978",54162,54402,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1330,1146.69501781464,1,8,3,"M",17,NA,1,2017,2016-09-27,1890,190,0.670588235294118
"1979",54163,54403,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1220,1156.91101551056,1,8,3,"M",8,NA,1,2017,2016-09-27,1890,190,0.605882352941176
"1980",54164,54404,"ADMIN-UCSF-br106","BOXED_Conjunction_4","correct",1310,1161.32402420044,1,8,3,"M",14,NA,1,2017,2016-09-27,1890,190,0.658823529411765
"1981",54165,54405,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2430,1171.16701602936,1,8,3,"M",11,NA,1,2017,2016-09-27,4370,760,0.462603878116344
"1982",54166,54406,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2420,1304.34000492096,1,8,3,"M",12,NA,1,2017,2016-09-27,4370,760,0.45983379501385
"1983",54167,54407,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2480,1421.74899578095,1,8,3,"M",24,NA,1,2017,2016-09-27,4370,760,0.476454293628809
"1984",54168,54408,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2490,1485.88103055954,1,8,3,"M",23,NA,1,2017,2016-09-27,4370,760,0.479224376731302
"1985",54169,54409,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2470,1869.32897567749,1,8,3,"M",25,NA,1,2017,2016-09-27,4370,760,0.473684210526316
"1986",54170,54410,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2570,1928.23398113251,1,8,3,"M",16,NA,1,2017,2016-09-27,4370,760,0.501385041551247
"1987",54171,54411,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2490,2170.88997364044,1,8,3,"M",20,NA,1,2017,2016-09-27,4370,760,0.479224376731302
"1988",54172,54412,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2530,2174.01695251465,1,8,3,"M",19,NA,1,2017,2016-09-27,4370,760,0.490304709141274
"1989",54173,54413,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2550,2205.49696683884,1,8,3,"M",18,NA,1,2017,2016-09-27,4370,760,0.49584487534626
"1990",54174,54414,"ADMIN-UCSF-br106","BOXED_Conjunction_12","correct",2560,2238.47299814224,1,8,3,"M",17,NA,1,2017,2016-09-27,4370,760,0.498614958448753
"1991",54175,54415,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",1000,540.606021881104,0,8,3,"M",1,NA,1,2017,2016-09-27,1390,190,0.675
"1992",54176,54416,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1080,590.212047100067,0,8,3,"M",3,NA,1,2017,2016-09-27,4370,760,0.0886426592797784
"1993",54177,54417,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",190,637.0809674263,0,8,3,"M",12,NA,1,2017,2016-09-27,1390,190,0
"1994",54178,54418,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",230,722.052991390228,0,8,3,"M",13,NA,1,2017,2016-09-27,1390,190,0.0333333333333333
"1995",54179,54420,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",1040,725.859999656677,0,8,3,"M",2,NA,1,2017,2016-09-27,1390,190,0.708333333333333
"1996",54180,54421,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",310,773.968994617462,0,8,3,"M",14,NA,1,2017,2016-09-27,1390,190,0.1
"1997",54181,54422,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1040,806.057035923004,0,8,3,"M",2,NA,1,2017,2016-09-27,4370,760,0.0775623268698061
"1998",54182,54423,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1150,821.76399230957,0,8,3,"M",5,NA,1,2017,2016-09-27,4370,760,0.10803324099723
"1999",54183,54424,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",800,871.478021144867,0,8,3,"M",20,NA,1,2017,2016-09-27,1390,190,0.508333333333333
"2000",54184,54425,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",470,887.194991111755,0,8,3,"M",15,NA,1,2017,2016-09-27,1390,190,0.233333333333333
"2001",54185,54426,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",890,948.064029216766,0,8,3,"M",17,NA,1,2017,2016-09-27,1350,360,0.535353535353535
"2002",54186,54427,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",860,963.919997215271,0,8,3,"M",24,NA,1,2017,2016-09-27,1390,190,0.558333333333333
"2003",54187,54428,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1000,975.130021572113,0,8,3,"M",1,NA,1,2017,2016-09-27,4370,760,0.0664819944598338
"2004",54188,54429,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1470,987.929999828339,0,8,3,"M",9,NA,1,2017,2016-09-27,4370,760,0.196675900277008
"2005",54189,54430,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",770,1019.63800191879,0,8,3,"M",18,NA,1,2017,2016-09-27,1390,190,0.483333333333333
"2006",54190,54431,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1210,1041.817009449,0,8,3,"M",23,NA,1,2017,2016-09-27,1890,190,0.6
"2007",54191,54432,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",980,1064.73499536514,0,8,3,"M",9,NA,1,2017,2016-09-27,1350,360,0.626262626262626
"2008",54192,54433,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",1010,1067.30604171753,0,8,3,"M",11,NA,1,2017,2016-09-27,1350,360,0.656565656565657
"2009",54193,54434,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",920,1100.60197114945,0,8,3,"M",5,NA,1,2017,2016-09-27,1350,360,0.565656565656566
"2010",54194,54435,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1040,1105.67498207092,0,8,3,"M",2,NA,1,2017,2016-09-27,1890,190,0.5
"2011",54195,54436,"ADMIN-UCSF-br106","BOXED_Feature_4","incorrect",840,1121.48404121399,0,8,3,"M",21,NA,1,2017,2016-09-27,1390,190,0.541666666666667
"2012",54196,54437,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1310,1156.57502412796,0,8,3,"M",8,NA,1,2017,2016-09-27,4370,760,0.152354570637119
"2013",54197,54438,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1000,1181.14298582077,0,8,3,"M",1,NA,1,2017,2016-09-27,1890,190,0.476470588235294
"2014",54198,54439,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1180,1195.90300321579,0,8,3,"M",21,NA,1,2017,2016-09-27,1890,190,0.582352941176471
"2015",54199,54440,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1190,1210.03699302673,0,8,3,"M",6,NA,1,2017,2016-09-27,4370,760,0.119113573407202
"2016",54200,54441,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",1030,1215.83998203278,0,8,3,"M",22,NA,1,2017,2016-09-27,1350,360,0.676767676767677
"2017",54201,54442,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1210,1227.09196805954,0,8,3,"M",9,NA,1,2017,2016-09-27,1890,190,0.6
"2018",54202,54443,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1150,1244.30501461029,0,8,3,"M",5,NA,1,2017,2016-09-27,1890,190,0.564705882352941
"2019",54203,54444,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",1070,1266.22503995895,0,8,3,"M",23,NA,1,2017,2016-09-27,1350,360,0.717171717171717
"2020",54204,54445,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1230,1286.8390083313,0,8,3,"M",7,NA,1,2017,2016-09-27,4370,760,0.130193905817175
"2021",54205,54446,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",930,1300.21101236343,0,8,3,"M",18,NA,1,2017,2016-09-27,1350,360,0.575757575757576
"2022",54206,54447,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",970,1336.17103099823,0,8,3,"M",19,NA,1,2017,2016-09-27,1350,360,0.616161616161616
"2023",54207,54448,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",1790,1339.43301439285,0,8,3,"M",10,NA,1,2017,2016-09-27,4370,760,0.285318559556787
"2024",54208,54449,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1250,1377.55298614502,0,8,3,"M",24,NA,1,2017,2016-09-27,1890,190,0.623529411764706
"2025",54209,54450,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1080,1380.22601604462,0,8,3,"M",3,NA,1,2017,2016-09-27,1890,190,0.523529411764706
"2026",54210,54451,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",2410,1388.57001066208,0,8,3,"M",13,NA,1,2017,2016-09-27,4370,760,0.457063711911357
"2027",54211,54452,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1300,1393.60898733139,0,8,3,"M",15,NA,1,2017,2016-09-27,1890,190,0.652941176470588
"2028",54212,54453,"ADMIN-UCSF-br106","BOXED_Conjunction_4","incorrect",1270,1403.07199954987,0,8,3,"M",13,NA,1,2017,2016-09-27,1890,190,0.635294117647059
"2029",54213,54454,"ADMIN-UCSF-br106","BOXED_Feature_12","incorrect",960,1412.84799575806,0,8,3,"M",6,NA,1,2017,2016-09-27,1350,360,0.606060606060606
"2030",54214,54455,"ADMIN-UCSF-br106","BOXED_Conjunction_12","incorrect",2450,2155.28100728989,0,8,3,"M",14,NA,1,2017,2016-09-27,4370,760,0.46814404432133
